[PC: f52c] OPCODE 8d | A:37 X:ff Y:fd P:25 SP:62 |sta AdressingMode[4] 55
[PC: f52f] OPCODE 20 | A:37 X:ff Y:fd P:25 SP:62 |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:fd P:25 SP:60 |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:fd P:e5 SP:60 |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:fd P:e5 SP:60 |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:60 |rts f532
[PC: f532] OPCODE 5f | A:75 X:ff Y:fd P:65 SP:62 |Unknown
[PC: f533] OPCODE 48 | A:75 X:ff Y:fd P:65 SP:62 |pha 75
[PC: f534] OPCODE  5 | A:75 X:ff Y:fd P:65 SP:61 |ora AdressingMode[1] 117
[PC: f536] OPCODE ea | A:75 X:ff Y:fd P:65 SP:61 |nop
[PC: f537] OPCODE ea | A:75 X:ff Y:fd P:65 SP:61 |nop
[PC: f538] OPCODE ea | A:75 X:ff Y:fd P:65 SP:61 |nop
[PC: f539] OPCODE 20 | A:75 X:ff Y:fd P:65 SP:61 |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fd P:65 SP:5f |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fd P:65 SP:5f |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fd P:65 SP:5f |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fd P:65 SP:5f |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fd P:65 SP:5f |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fd P:65 SP:5f |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fd P:65 SP:5f |sty AdressingMode[1] 253
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:5f |rts f53c
[PC: f53c] OPCODE ad | A:75 X:ff Y:fd P:65 SP:61 |lda AdressingMode[4] 37
[PC: f53f] OPCODE c9 | A:37 X:ff Y:fd P:65 SP:61 |cmp AdressingMode[0] 37, 1b
[PC: f541] OPCODE f0 | A:37 X:ff Y:fd P:65 SP:61 |beq 2 Zero flag[false]
[PC: f543] OPCODE 84 | A:37 X:ff Y:fd P:65 SP:61 |sty AdressingMode[1] 253
[PC: f545] OPCODE 60 | A:37 X:ff Y:fd P:65 SP:61 |rts 4276
[PC: 4276] OPCODE  0 | A:37 X:ff Y:fd P:65 SP:63 |brk
[PC: f4c5] OPCODE 47 | A:37 X:ff Y:fd P:65 SP:60 |Unknown
[PC: f4c6] OPCODE  6 | A:37 X:ff Y:fd P:65 SP:60 |asl AdressingMode[1] 0
[PC: f4c8] OPCODE 14 | A:37 X:ff Y:fd P:66 SP:60 |Unknown
[PC: f4c9] OPCODE f0 | A:37 X:ff Y:fd P:66 SP:60 |beq 2 Zero flag[true]
[PC: f4cd] OPCODE a0 | A:37 X:ff Y:fd P:66 SP:60 |ldy AdressingMode[0] 255
[PC: f4cf] OPCODE a9 | A:37 X:ff Y:ff P:e4 SP:60 |lda AdressingMode[0] 37
[PC: f4d1] OPCODE 8d | A:37 X:ff Y:ff P:64 SP:60 |sta AdressingMode[4] 55
[PC: f4d4] OPCODE 20 | A:37 X:ff Y:ff P:64 SP:60 |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:ff P:64 SP:5e |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:ff P:e4 SP:5e |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:ff P:e5 SP:5e |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:ff P:65 SP:5e |rts f4d7
[PC: f4d7] OPCODE 5b | A:75 X:ff Y:ff P:65 SP:60 |Unknown
[PC: f4d8] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:60 |pha 75
[PC: f4d9] OPCODE  5 | A:75 X:ff Y:ff P:65 SP:5f |ora AdressingMode[1] 117
[PC: f4db] OPCODE ea | A:75 X:ff Y:ff P:65 SP:5f |nop
[PC: f4dc] OPCODE  8 | A:75 X:ff Y:ff P:65 SP:5f |php 75
[PC: f4dd] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:5e |pha 75
[PC: f4de] OPCODE a0 | A:75 X:ff Y:ff P:65 SP:5d |ldy AdressingMode[0] 250
[PC: f4e0] OPCODE 68 | A:75 X:ff Y:fa P:e5 SP:5d |pla 75
[PC: f4e1] OPCODE 28 | A:75 X:ff Y:fa P:65 SP:5e |plp
[PC: f4e2] OPCODE 20 | A:75 X:ff Y:fa P:65 SP:5f |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fa P:65 SP:5d |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fa P:65 SP:5d |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fa P:65 SP:5d |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fa P:65 SP:5d |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fa P:65 SP:5d |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fa P:65 SP:5d |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fa P:65 SP:5d |sty AdressingMode[1] 250
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fa P:65 SP:5d |rts f4e5
[PC: f4e5] OPCODE ad | A:75 X:ff Y:fa P:65 SP:5f |lda AdressingMode[4] 37
[PC: f4e8] OPCODE c9 | A:37 X:ff Y:fa P:65 SP:5f |cmp AdressingMode[0] 37, 1b
[PC: f4ea] OPCODE f0 | A:37 X:ff Y:fa P:65 SP:5f |beq 2 Zero flag[false]
[PC: f4ec] OPCODE 84 | A:37 X:ff Y:fa P:65 SP:5f |sty AdressingMode[1] 250
[PC: f4ee] OPCODE a0 | A:37 X:ff Y:fa P:65 SP:5f |ldy AdressingMode[0] 251
[PC: f4f0] OPCODE a2 | A:37 X:ff Y:fb P:e5 SP:5f |ldx AdressingMode[0] 255
[PC: f4f2] OPCODE a9 | A:37 X:ff Y:fb P:e5 SP:5f |lda AdressingMode[0] a5
[PC: f4f4] OPCODE 8d | A:a5 X:ff Y:fb P:e5 SP:5f |sta AdressingMode[4] 165
[PC: f4f7] OPCODE 20 | A:a5 X:ff Y:fb P:e5 SP:5f |jsr fb1d
[PC: fb1d] OPCODE 24 | A:a5 X:ff Y:fb P:e5 SP:5d |bit AdressingMode[1] 255
[PC: fb1f] OPCODE 18 | A:a5 X:ff Y:fb P:e5 SP:5d |clc
[PC: fb20] OPCODE a9 | A:a5 X:ff Y:fb P:e4 SP:5d |lda AdressingMode[0] b3
[PC: fb22] OPCODE 60 | A:b3 X:ff Y:fb P:e4 SP:5d |rts f4fa
[PC: f4fa] OPCODE 5f | A:b3 X:ff Y:fb P:e4 SP:5f |Unknown
[PC: f4fb] OPCODE 48 | A:b3 X:ff Y:fb P:e4 SP:5f |pha b3
[PC: f4fc] OPCODE  5 | A:b3 X:ff Y:fb P:e4 SP:5e |ora AdressingMode[1] 179
[PC: f4fe] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:5e |nop
[PC: f4ff] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:5e |nop
[PC: f500] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:5e |nop
[PC: f501] OPCODE 20 | A:b3 X:ff Y:fb P:e4 SP:5e |jsr fb23
[PC: fb23] OPCODE 50 | A:b3 X:ff Y:fb P:e4 SP:5c |bvc 80
[PC: fb25] OPCODE 90 | A:b3 X:ff Y:fb P:e4 SP:5c |bcc 78
[PC: fb75] OPCODE 84 | A:b3 X:ff Y:fb P:e4 SP:5c |sty AdressingMode[1] 251
[PC: fb77] OPCODE 60 | A:b3 X:ff Y:fb P:e4 SP:5c |rts f504
[PC: f504] OPCODE ad | A:b3 X:ff Y:fb P:e4 SP:5e |lda AdressingMode[4] a5
[PC: f507] OPCODE c9 | A:a5 X:ff Y:fb P:e4 SP:5e |cmp AdressingMode[0] a5, 52
[PC: f509] OPCODE f0 | A:a5 X:ff Y:fb P:65 SP:5e |beq 2 Zero flag[false]
[PC: f50b] OPCODE 84 | A:a5 X:ff Y:fb P:65 SP:5e |sty AdressingMode[1] 251
[PC: f50d] OPCODE c8 | A:a5 X:ff Y:fb P:65 SP:5e |iny 251
[PC: f50e] OPCODE a9 | A:a5 X:ff Y:fc P:e5 SP:5e |lda AdressingMode[0] 29
[PC: f510] OPCODE 8d | A:29 X:ff Y:fc P:65 SP:5e |sta AdressingMode[4] 41
[PC: f513] OPCODE 20 | A:29 X:ff Y:fc P:65 SP:5e |jsr fb2e
[PC: fb2e] OPCODE b8 | A:29 X:ff Y:fc P:65 SP:5c |clv
[PC: fb2f] OPCODE 18 | A:29 X:ff Y:fc P:25 SP:5c |clc
[PC: fb30] OPCODE a9 | A:29 X:ff Y:fc P:24 SP:5c |lda AdressingMode[0] 42
[PC: fb32] OPCODE 60 | A:42 X:ff Y:fc P:24 SP:5c |rts f516
[PC: f516] OPCODE 5f | A:42 X:ff Y:fc P:24 SP:5e |Unknown
[PC: f517] OPCODE 48 | A:42 X:ff Y:fc P:24 SP:5e |pha 42
[PC: f518] OPCODE  5 | A:42 X:ff Y:fc P:24 SP:5d |ora AdressingMode[1] 66
[PC: f51a] OPCODE ea | A:42 X:ff Y:fc P:24 SP:5d |nop
[PC: f51b] OPCODE ea | A:42 X:ff Y:fc P:24 SP:5d |nop
[PC: f51c] OPCODE ea | A:42 X:ff Y:fc P:24 SP:5d |nop
[PC: f51d] OPCODE 20 | A:42 X:ff Y:fc P:24 SP:5d |jsr fb33
[PC: fb33] OPCODE 70 | A:42 X:ff Y:fc P:24 SP:5b |bvs 64
[PC: fb35] OPCODE f0 | A:42 X:ff Y:fc P:24 SP:5b |beq 62 Zero flag[false]
[PC: fb37] OPCODE 30 | A:42 X:ff Y:fc P:24 SP:5b |bmi 60
[PC: fb39] OPCODE 90 | A:42 X:ff Y:fc P:24 SP:5b |bcc 58
[PC: fb75] OPCODE 84 | A:42 X:ff Y:fc P:24 SP:5b |sty AdressingMode[1] 252
[PC: fb77] OPCODE 60 | A:42 X:ff Y:fc P:24 SP:5b |rts f520
[PC: f520] OPCODE ad | A:42 X:ff Y:fc P:24 SP:5d |lda AdressingMode[4] 29
[PC: f523] OPCODE c9 | A:29 X:ff Y:fc P:24 SP:5d |cmp AdressingMode[0] 29, 14
[PC: f525] OPCODE f0 | A:29 X:ff Y:fc P:25 SP:5d |beq 2 Zero flag[false]
[PC: f527] OPCODE 84 | A:29 X:ff Y:fc P:25 SP:5d |sty AdressingMode[1] 252
[PC: f529] OPCODE c8 | A:29 X:ff Y:fc P:25 SP:5d |iny 252
[PC: f52a] OPCODE a9 | A:29 X:ff Y:fd P:a5 SP:5d |lda AdressingMode[0] 37
[PC: f52c] OPCODE 8d | A:37 X:ff Y:fd P:25 SP:5d |sta AdressingMode[4] 55
[PC: f52f] OPCODE 20 | A:37 X:ff Y:fd P:25 SP:5d |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:fd P:25 SP:5b |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:fd P:e5 SP:5b |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:fd P:e5 SP:5b |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:5b |rts f532
[PC: f532] OPCODE 5f | A:75 X:ff Y:fd P:65 SP:5d |Unknown
[PC: f533] OPCODE 48 | A:75 X:ff Y:fd P:65 SP:5d |pha 75
[PC: f534] OPCODE  5 | A:75 X:ff Y:fd P:65 SP:5c |ora AdressingMode[1] 117
[PC: f536] OPCODE ea | A:75 X:ff Y:fd P:65 SP:5c |nop
[PC: f537] OPCODE ea | A:75 X:ff Y:fd P:65 SP:5c |nop
[PC: f538] OPCODE ea | A:75 X:ff Y:fd P:65 SP:5c |nop
[PC: f539] OPCODE 20 | A:75 X:ff Y:fd P:65 SP:5c |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fd P:65 SP:5a |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fd P:65 SP:5a |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fd P:65 SP:5a |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fd P:65 SP:5a |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fd P:65 SP:5a |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fd P:65 SP:5a |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fd P:65 SP:5a |sty AdressingMode[1] 253
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:5a |rts f53c
[PC: f53c] OPCODE ad | A:75 X:ff Y:fd P:65 SP:5c |lda AdressingMode[4] 37
[PC: f53f] OPCODE c9 | A:37 X:ff Y:fd P:65 SP:5c |cmp AdressingMode[0] 37, 1b
[PC: f541] OPCODE f0 | A:37 X:ff Y:fd P:65 SP:5c |beq 2 Zero flag[false]
[PC: f543] OPCODE 84 | A:37 X:ff Y:fd P:65 SP:5c |sty AdressingMode[1] 253
[PC: f545] OPCODE 60 | A:37 X:ff Y:fd P:65 SP:5c |rts 4276
[PC: 4276] OPCODE  0 | A:37 X:ff Y:fd P:65 SP:5e |brk
[PC: f4c5] OPCODE 47 | A:37 X:ff Y:fd P:65 SP:5b |Unknown
[PC: f4c6] OPCODE  6 | A:37 X:ff Y:fd P:65 SP:5b |asl AdressingMode[1] 0
[PC: f4c8] OPCODE 14 | A:37 X:ff Y:fd P:66 SP:5b |Unknown
[PC: f4c9] OPCODE f0 | A:37 X:ff Y:fd P:66 SP:5b |beq 2 Zero flag[true]
[PC: f4cd] OPCODE a0 | A:37 X:ff Y:fd P:66 SP:5b |ldy AdressingMode[0] 255
[PC: f4cf] OPCODE a9 | A:37 X:ff Y:ff P:e4 SP:5b |lda AdressingMode[0] 37
[PC: f4d1] OPCODE 8d | A:37 X:ff Y:ff P:64 SP:5b |sta AdressingMode[4] 55
[PC: f4d4] OPCODE 20 | A:37 X:ff Y:ff P:64 SP:5b |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:ff P:64 SP:59 |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:ff P:e4 SP:59 |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:ff P:e5 SP:59 |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:ff P:65 SP:59 |rts f4d7
[PC: f4d7] OPCODE 5b | A:75 X:ff Y:ff P:65 SP:5b |Unknown
[PC: f4d8] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:5b |pha 75
[PC: f4d9] OPCODE  5 | A:75 X:ff Y:ff P:65 SP:5a |ora AdressingMode[1] 117
[PC: f4db] OPCODE ea | A:75 X:ff Y:ff P:65 SP:5a |nop
[PC: f4dc] OPCODE  8 | A:75 X:ff Y:ff P:65 SP:5a |php 75
[PC: f4dd] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:59 |pha 75
[PC: f4de] OPCODE a0 | A:75 X:ff Y:ff P:65 SP:58 |ldy AdressingMode[0] 250
[PC: f4e0] OPCODE 68 | A:75 X:ff Y:fa P:e5 SP:58 |pla 75
[PC: f4e1] OPCODE 28 | A:75 X:ff Y:fa P:65 SP:59 |plp
[PC: f4e2] OPCODE 20 | A:75 X:ff Y:fa P:65 SP:5a |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fa P:65 SP:58 |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fa P:65 SP:58 |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fa P:65 SP:58 |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fa P:65 SP:58 |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fa P:65 SP:58 |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fa P:65 SP:58 |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fa P:65 SP:58 |sty AdressingMode[1] 250
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fa P:65 SP:58 |rts f4e5
[PC: f4e5] OPCODE ad | A:75 X:ff Y:fa P:65 SP:5a |lda AdressingMode[4] 37
[PC: f4e8] OPCODE c9 | A:37 X:ff Y:fa P:65 SP:5a |cmp AdressingMode[0] 37, 1b
[PC: f4ea] OPCODE f0 | A:37 X:ff Y:fa P:65 SP:5a |beq 2 Zero flag[false]
[PC: f4ec] OPCODE 84 | A:37 X:ff Y:fa P:65 SP:5a |sty AdressingMode[1] 250
[PC: f4ee] OPCODE a0 | A:37 X:ff Y:fa P:65 SP:5a |ldy AdressingMode[0] 251
[PC: f4f0] OPCODE a2 | A:37 X:ff Y:fb P:e5 SP:5a |ldx AdressingMode[0] 255
[PC: f4f2] OPCODE a9 | A:37 X:ff Y:fb P:e5 SP:5a |lda AdressingMode[0] a5
[PC: f4f4] OPCODE 8d | A:a5 X:ff Y:fb P:e5 SP:5a |sta AdressingMode[4] 165
[PC: f4f7] OPCODE 20 | A:a5 X:ff Y:fb P:e5 SP:5a |jsr fb1d
[PC: fb1d] OPCODE 24 | A:a5 X:ff Y:fb P:e5 SP:58 |bit AdressingMode[1] 255
[PC: fb1f] OPCODE 18 | A:a5 X:ff Y:fb P:e5 SP:58 |clc
[PC: fb20] OPCODE a9 | A:a5 X:ff Y:fb P:e4 SP:58 |lda AdressingMode[0] b3
[PC: fb22] OPCODE 60 | A:b3 X:ff Y:fb P:e4 SP:58 |rts f4fa
[PC: f4fa] OPCODE 5f | A:b3 X:ff Y:fb P:e4 SP:5a |Unknown
[PC: f4fb] OPCODE 48 | A:b3 X:ff Y:fb P:e4 SP:5a |pha b3
[PC: f4fc] OPCODE  5 | A:b3 X:ff Y:fb P:e4 SP:59 |ora AdressingMode[1] 179
[PC: f4fe] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:59 |nop
[PC: f4ff] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:59 |nop
[PC: f500] OPCODE ea | A:b3 X:ff Y:fb P:e4 SP:59 |nop
[PC: f501] OPCODE 20 | A:b3 X:ff Y:fb P:e4 SP:59 |jsr fb23
[PC: fb23] OPCODE 50 | A:b3 X:ff Y:fb P:e4 SP:57 |bvc 80
[PC: fb25] OPCODE 90 | A:b3 X:ff Y:fb P:e4 SP:57 |bcc 78
[PC: fb75] OPCODE 84 | A:b3 X:ff Y:fb P:e4 SP:57 |sty AdressingMode[1] 251
[PC: fb77] OPCODE 60 | A:b3 X:ff Y:fb P:e4 SP:57 |rts f504
[PC: f504] OPCODE ad | A:b3 X:ff Y:fb P:e4 SP:59 |lda AdressingMode[4] a5
[PC: f507] OPCODE c9 | A:a5 X:ff Y:fb P:e4 SP:59 |cmp AdressingMode[0] a5, 52
[PC: f509] OPCODE f0 | A:a5 X:ff Y:fb P:65 SP:59 |beq 2 Zero flag[false]
[PC: f50b] OPCODE 84 | A:a5 X:ff Y:fb P:65 SP:59 |sty AdressingMode[1] 251
[PC: f50d] OPCODE c8 | A:a5 X:ff Y:fb P:65 SP:59 |iny 251
[PC: f50e] OPCODE a9 | A:a5 X:ff Y:fc P:e5 SP:59 |lda AdressingMode[0] 29
[PC: f510] OPCODE 8d | A:29 X:ff Y:fc P:65 SP:59 |sta AdressingMode[4] 41
[PC: f513] OPCODE 20 | A:29 X:ff Y:fc P:65 SP:59 |jsr fb2e
[PC: fb2e] OPCODE b8 | A:29 X:ff Y:fc P:65 SP:57 |clv
[PC: fb2f] OPCODE 18 | A:29 X:ff Y:fc P:25 SP:57 |clc
[PC: fb30] OPCODE a9 | A:29 X:ff Y:fc P:24 SP:57 |lda AdressingMode[0] 42
[PC: fb32] OPCODE 60 | A:42 X:ff Y:fc P:24 SP:57 |rts f516
[PC: f516] OPCODE 5f | A:42 X:ff Y:fc P:24 SP:59 |Unknown
[PC: f517] OPCODE 48 | A:42 X:ff Y:fc P:24 SP:59 |pha 42
[PC: f518] OPCODE  5 | A:42 X:ff Y:fc P:24 SP:58 |ora AdressingMode[1] 66
[PC: f51a] OPCODE ea | A:42 X:ff Y:fc P:24 SP:58 |nop
[PC: f51b] OPCODE ea | A:42 X:ff Y:fc P:24 SP:58 |nop
[PC: f51c] OPCODE ea | A:42 X:ff Y:fc P:24 SP:58 |nop
[PC: f51d] OPCODE 20 | A:42 X:ff Y:fc P:24 SP:58 |jsr fb33
[PC: fb33] OPCODE 70 | A:42 X:ff Y:fc P:24 SP:56 |bvs 64
[PC: fb35] OPCODE f0 | A:42 X:ff Y:fc P:24 SP:56 |beq 62 Zero flag[false]
[PC: fb37] OPCODE 30 | A:42 X:ff Y:fc P:24 SP:56 |bmi 60
[PC: fb39] OPCODE 90 | A:42 X:ff Y:fc P:24 SP:56 |bcc 58
[PC: fb75] OPCODE 84 | A:42 X:ff Y:fc P:24 SP:56 |sty AdressingMode[1] 252
[PC: fb77] OPCODE 60 | A:42 X:ff Y:fc P:24 SP:56 |rts f520
[PC: f520] OPCODE ad | A:42 X:ff Y:fc P:24 SP:58 |lda AdressingMode[4] 29
[PC: f523] OPCODE c9 | A:29 X:ff Y:fc P:24 SP:58 |cmp AdressingMode[0] 29, 14
[PC: f525] OPCODE f0 | A:29 X:ff Y:fc P:25 SP:58 |beq 2 Zero flag[false]
[PC: f527] OPCODE 84 | A:29 X:ff Y:fc P:25 SP:58 |sty AdressingMode[1] 252
[PC: f529] OPCODE c8 | A:29 X:ff Y:fc P:25 SP:58 |iny 252
[PC: f52a] OPCODE a9 | A:29 X:ff Y:fd P:a5 SP:58 |lda AdressingMode[0] 37
[PC: f52c] OPCODE 8d | A:37 X:ff Y:fd P:25 SP:58 |sta AdressingMode[4] 55
[PC: f52f] OPCODE 20 | A:37 X:ff Y:fd P:25 SP:58 |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:fd P:25 SP:56 |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:fd P:e5 SP:56 |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:fd P:e5 SP:56 |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:56 |rts f532
[PC: f532] OPCODE 5f | A:75 X:ff Y:fd P:65 SP:58 |Unknown
[PC: f533] OPCODE 48 | A:75 X:ff Y:fd P:65 SP:58 |pha 75
[PC: f534] OPCODE  5 | A:75 X:ff Y:fd P:65 SP:57 |ora AdressingMode[1] 117
[PC: f536] OPCODE ea | A:75 X:ff Y:fd P:65 SP:57 |nop
[PC: f537] OPCODE ea | A:75 X:ff Y:fd P:65 SP:57 |nop
[PC: f538] OPCODE ea | A:75 X:ff Y:fd P:65 SP:57 |nop
[PC: f539] OPCODE 20 | A:75 X:ff Y:fd P:65 SP:57 |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fd P:65 SP:55 |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fd P:65 SP:55 |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fd P:65 SP:55 |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fd P:65 SP:55 |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fd P:65 SP:55 |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fd P:65 SP:55 |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fd P:65 SP:55 |sty AdressingMode[1] 253
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fd P:65 SP:55 |rts f53c
[PC: f53c] OPCODE ad | A:75 X:ff Y:fd P:65 SP:57 |lda AdressingMode[4] 37
[PC: f53f] OPCODE c9 | A:37 X:ff Y:fd P:65 SP:57 |cmp AdressingMode[0] 37, 1b
[PC: f541] OPCODE f0 | A:37 X:ff Y:fd P:65 SP:57 |beq 2 Zero flag[false]
[PC: f543] OPCODE 84 | A:37 X:ff Y:fd P:65 SP:57 |sty AdressingMode[1] 253
[PC: f545] OPCODE 60 | A:37 X:ff Y:fd P:65 SP:57 |rts 4276
[PC: 4276] OPCODE  0 | A:37 X:ff Y:fd P:65 SP:59 |brk
[PC: f4c5] OPCODE 47 | A:37 X:ff Y:fd P:65 SP:56 |Unknown
[PC: f4c6] OPCODE  6 | A:37 X:ff Y:fd P:65 SP:56 |asl AdressingMode[1] 0
[PC: f4c8] OPCODE 14 | A:37 X:ff Y:fd P:66 SP:56 |Unknown
[PC: f4c9] OPCODE f0 | A:37 X:ff Y:fd P:66 SP:56 |beq 2 Zero flag[true]
[PC: f4cd] OPCODE a0 | A:37 X:ff Y:fd P:66 SP:56 |ldy AdressingMode[0] 255
[PC: f4cf] OPCODE a9 | A:37 X:ff Y:ff P:e4 SP:56 |lda AdressingMode[0] 37
[PC: f4d1] OPCODE 8d | A:37 X:ff Y:ff P:64 SP:56 |sta AdressingMode[4] 55
[PC: f4d4] OPCODE 20 | A:37 X:ff Y:ff P:64 SP:56 |jsr fb40
[PC: fb40] OPCODE 24 | A:37 X:ff Y:ff P:64 SP:54 |bit AdressingMode[1] 255
[PC: fb42] OPCODE 38 | A:37 X:ff Y:ff P:e4 SP:54 |sec
[PC: fb43] OPCODE a9 | A:37 X:ff Y:ff P:e5 SP:54 |lda AdressingMode[0] 75
[PC: fb45] OPCODE 60 | A:75 X:ff Y:ff P:65 SP:54 |rts f4d7
[PC: f4d7] OPCODE 5b | A:75 X:ff Y:ff P:65 SP:56 |Unknown
[PC: f4d8] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:56 |pha 75
[PC: f4d9] OPCODE  5 | A:75 X:ff Y:ff P:65 SP:55 |ora AdressingMode[1] 117
[PC: f4db] OPCODE ea | A:75 X:ff Y:ff P:65 SP:55 |nop
[PC: f4dc] OPCODE  8 | A:75 X:ff Y:ff P:65 SP:55 |php 75
[PC: f4dd] OPCODE 48 | A:75 X:ff Y:ff P:65 SP:54 |pha 75
[PC: f4de] OPCODE a0 | A:75 X:ff Y:ff P:65 SP:53 |ldy AdressingMode[0] 250
[PC: f4e0] OPCODE 68 | A:75 X:ff Y:fa P:e5 SP:53 |pla 75
[PC: f4e1] OPCODE 28 | A:75 X:ff Y:fa P:65 SP:54 |plp
[PC: f4e2] OPCODE 20 | A:75 X:ff Y:fa P:65 SP:55 |jsr fb46
[PC: fb46] OPCODE 50 | A:75 X:ff Y:fa P:65 SP:53 |bvc 45
[PC: fb48] OPCODE f0 | A:75 X:ff Y:fa P:65 SP:53 |beq 43 Zero flag[false]
[PC: fb4a] OPCODE 30 | A:75 X:ff Y:fa P:65 SP:53 |bmi 41
[PC: fb4c] OPCODE 90 | A:75 X:ff Y:fa P:65 SP:53 |bcc 39
[PC: fb4e] OPCODE c9 | A:75 X:ff Y:fa P:65 SP:53 |cmp AdressingMode[0] 75, 6e
[PC: fb50] OPCODE d0 | A:75 X:ff Y:fa P:65 SP:53 |bne 35
[PC: fb75] OPCODE 84 | A:75 X:ff Y:fa P:65 SP:53 |sty AdressingMode[1] 250
[PC: fb77] OPCODE 60 | A:75 X:ff Y:fa P:65 SP:53 |rts f4e5
